datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2022-03-27,sylhet,31.6,15.7,23.7,33.5,15.7,24.1,18.3,73.2,1.3,100,25.0,rain,0.0,0.0,16.6,11.2,85.1,1010.8,28.0,18.7,292.2,25.2,9,10.0,2022-03-27T05:49:37,2022-03-27T18:06:38,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42618099999,42515099999,remote,42516099999"
2022-03-28,sylhet,32.7,15.1,23.9,32.7,15.1,23.9,15.8,63.5,5.0,100,4.17,rain,0.0,0.0,19.8,13.0,54.0,1009.3,37.4,18.4,297.3,25.6,10,10.0,2022-03-28T05:48:35,2022-03-28T18:07:04,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-03-29,sylhet,33.6,17.2,25.1,34.1,17.2,25.3,17.3,65.0,0.3,100,12.5,rain,0.0,0.0,15.1,12.2,73.6,1008.4,49.5,18.6,288.6,24.8,10,10.0,2022-03-29T05:47:33,2022-03-29T18:07:30,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-03-30,sylhet,25.1,18.1,23.1,25.1,18.1,23.1,18.7,76.6,1.8,100,25.0,rain,0.0,0.0,16.2,11.9,87.2,1009.6,92.5,18.6,36.2,2.9,1,5.0,2022-03-30T05:46:32,2022-03-30T18:07:55,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"42618099999,42515099999,remote,42516099999"
2022-03-31,sylhet,25.2,17.4,22.3,25.2,17.4,22.3,19.1,82.3,3.0,100,4.17,rain,0.0,0.0,24.8,16.2,109.3,1010.0,78.9,14.4,107.2,9.2,4,10.0,2022-03-31T05:45:30,2022-03-31T18:08:21,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-01,sylhet,24.6,17.4,21.8,24.6,17.4,21.8,19.8,88.7,20.0,100,8.33,rain,0.0,0.0,22.7,12.6,106.5,1009.8,84.3,17.0,37.7,3.3,2,10.0,2022-04-01T05:44:29,2022-04-01T18:08:46,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-02,sylhet,31.1,16.7,24.1,33.5,16.7,24.7,19.6,77.0,1.0,100,25.0,rain,0.0,0.0,14.8,10.8,91.3,1011.3,36.9,19.4,279.9,24.1,9,30.0,2022-04-02T05:43:28,2022-04-02T18:09:12,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-03,sylhet,29.5,18.1,24.0,33.1,18.1,24.7,20.5,81.3,3.7,100,45.83,rain,0.0,0.0,16.2,14.8,175.0,1010.2,34.6,17.6,251.3,21.6,9,30.0,2022-04-03T05:42:27,2022-04-03T18:09:38,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-04,sylhet,28.2,17.4,22.9,31.8,17.4,23.2,20.6,87.0,13.8,100,8.33,rain,0.0,0.0,17.3,14.8,18.2,1010.7,48.0,11.6,149.8,12.9,8,60.0,2022-04-04T05:41:26,2022-04-04T18:10:04,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-05,sylhet,30.4,17.1,24.2,33.5,17.1,24.9,20.2,79.6,4.7,100,37.5,rain,0.0,0.0,14.4,10.4,55.3,1013.3,29.5,17.1,245.5,21.1,10,30.0,2022-04-05T05:40:26,2022-04-05T18:10:29,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-06,sylhet,31.5,17.2,25.2,33.9,17.2,26.0,20.8,78.1,8.7,100,25.0,rain,0.0,0.0,17.3,11.5,359.3,1012.8,35.5,16.3,285.1,24.5,9,60.0,2022-04-06T05:39:26,2022-04-06T18:10:55,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-07,sylhet,32.6,21.5,26.6,38.9,21.5,28.0,21.0,72.3,0.9,100,16.67,rain,0.0,0.0,14.8,12.2,30.6,1011.1,14.6,17.1,308.4,26.7,10,60.0,2022-04-07T05:38:26,2022-04-07T18:11:21,0.19,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,41891099999,remote,42516099999"
2022-04-08,sylhet,33.4,16.9,26.9,39.1,16.9,28.2,19.4,65.3,0.4,100,12.5,rain,0.0,0.0,20.5,14.8,51.8,1009.2,23.2,17.4,305.1,26.5,10,30.0,2022-04-08T05:37:27,2022-04-08T18:11:47,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,41891099999,remote,42516099999"
2022-04-09,sylhet,31.9,18.4,25.8,34.2,18.4,26.8,20.2,72.8,0.5,100,4.17,rain,0.0,0.0,13.0,10.8,60.7,1008.8,30.0,16.4,298.6,25.9,10,30.0,2022-04-09T05:36:28,2022-04-09T18:12:13,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2022-04-10,sylhet,31.7,21.5,25.7,34.7,21.5,26.6,21.3,78.1,18.5,100,45.83,rain,0.0,0.0,18.0,15.7,82.8,1008.2,38.7,14.9,301.3,26.1,10,60.0,2022-04-10T05:35:29,2022-04-10T18:12:39,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2022-04-11,sylhet,30.7,19.4,24.3,35.4,19.4,24.9,21.2,83.5,17.5,100,45.83,rain,0.0,0.0,48.2,28.4,79.3,1007.3,64.5,12.9,187.1,16.0,7,75.0,2022-04-11T05:34:31,2022-04-11T18:13:06,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2022-04-12,sylhet,31.6,21.9,25.7,35.1,21.9,27.0,21.7,79.6,0.8,100,25.0,rain,0.0,0.0,14.4,10.4,111.6,1007.3,50.3,16.0,305.2,26.6,10,60.0,2022-04-12T05:33:33,2022-04-12T18:13:32,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2022-04-13,sylhet,30.7,18.1,25.6,35.4,18.1,27.1,22.0,81.2,15.1,100,54.17,rain,0.0,0.0,17.6,12.2,135.3,1005.9,86.1,11.4,267.6,23.0,9,75.0,2022-04-13T05:32:36,2022-04-13T18:13:59,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,42515099999,41891099999,remote,42516099999"
2022-04-14,sylhet,31.1,21.3,25.5,36.4,21.3,27.1,23.1,87.2,26.5,100,45.83,rain,0.0,0.0,54.7,40.0,78.3,1004.3,82.2,14.4,200.0,17.2,8,75.0,2022-04-14T05:31:39,2022-04-14T18:14:26,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2022-04-15,sylhet,29.5,19.7,24.0,35.2,19.7,24.7,21.2,85.0,0.6,100,4.17,rain,0.0,0.0,20.9,16.2,45.1,1004.5,71.8,14.9,104.8,9.1,7,75.0,2022-04-15T05:30:43,2022-04-15T18:14:52,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2022-04-16,sylhet,31.2,18.4,24.4,36.5,18.4,25.7,21.4,83.9,17.7,100,50.0,rain,0.0,0.0,42.8,34.2,70.7,1005.7,71.4,11.9,254.3,22.0,9,75.0,2022-04-16T05:29:47,2022-04-16T18:15:19,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999"
2022-04-17,sylhet,31.0,18.4,23.6,35.8,18.4,24.5,19.8,80.1,18.0,100,8.33,rain,0.0,0.0,42.1,17.3,73.8,1006.5,43.2,16.4,194.1,16.7,8,75.0,2022-04-17T05:28:52,2022-04-17T18:15:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-18,sylhet,31.6,16.7,23.8,36.1,16.7,24.7,20.4,81.8,14.0,100,12.5,rain,0.0,0.0,22.7,13.7,44.2,1008.6,48.8,17.1,223.7,19.3,10,75.0,2022-04-18T05:27:58,2022-04-18T18:16:14,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-19,sylhet,33.0,17.4,25.3,37.1,17.4,26.5,20.9,78.3,4.0,100,8.33,rain,0.0,0.0,46.1,24.8,345.7,1009.2,34.9,18.0,307.8,26.6,10,60.0,2022-04-19T05:27:04,2022-04-19T18:16:41,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-20,sylhet,29.1,15.4,23.3,31.0,15.4,23.8,19.1,78.5,13.6,100,8.33,rain,0.0,0.0,27.0,16.2,103.9,1009.4,85.8,18.8,206.5,17.9,8,30.0,2022-04-20T05:26:11,2022-04-20T18:17:09,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-21,sylhet,31.0,17.0,23.7,32.0,17.0,24.0,18.5,74.5,2.0,100,4.17,rain,0.0,0.0,13.0,10.8,56.3,1008.7,13.7,19.8,317.8,27.4,10,10.0,2022-04-21T05:25:18,2022-04-21T18:17:37,0.66,Rain,Clear conditions throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-22,sylhet,30.6,20.4,24.5,33.9,20.4,25.3,19.8,75.9,3.0,100,4.17,rain,0.0,0.0,14.8,10.4,80.5,1008.8,35.3,17.1,304.1,26.6,10,30.0,2022-04-22T05:24:26,2022-04-22T18:18:05,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-23,sylhet,31.1,17.4,25.0,34.7,17.4,25.9,20.8,78.7,4.4,100,45.83,rain,0.0,0.0,16.2,10.8,92.1,1007.9,18.9,17.1,313.7,27.1,10,30.0,2022-04-23T05:23:35,2022-04-23T18:18:33,0.75,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-24,sylhet,31.8,18.7,25.5,37.3,18.7,26.8,20.8,76.9,6.3,100,41.67,rain,0.0,0.0,11.9,14.8,41.7,1005.6,31.6,17.3,291.8,25.1,10,75.0,2022-04-24T05:22:45,2022-04-24T18:19:01,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-25,sylhet,32.9,21.7,26.3,38.6,21.7,27.9,21.6,76.4,4.4,100,33.33,rain,0.0,0.0,16.9,11.2,24.7,1005.7,28.0,19.8,261.8,22.5,9,75.0,2022-04-25T05:21:55,2022-04-25T18:19:30,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-26,sylhet,33.2,18.7,27.0,38.7,18.7,28.6,21.0,70.8,1.5,100,29.17,rain,0.0,0.0,19.8,13.0,33.1,1006.5,13.8,19.8,320.3,27.7,10,75.0,2022-04-26T05:21:07,2022-04-26T18:19:58,0.84,Rain,Clear conditions throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-27,sylhet,34.5,19.1,26.0,38.7,19.1,27.3,20.4,72.6,5.0,100,4.17,rain,0.0,0.0,45.4,27.0,49.0,1006.7,14.9,18.2,319.8,27.5,10,75.0,2022-04-27T05:20:18,2022-04-27T18:20:27,0.87,Rain,Clear conditions throughout the day with morning rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-28,sylhet,33.7,18.7,26.1,38.4,18.7,27.2,20.1,71.1,0.1,100,4.17,rain,0.0,0.0,18.7,11.9,76.1,1007.0,16.4,18.7,323.1,28.0,10,75.0,2022-04-28T05:19:31,2022-04-28T18:20:56,0.91,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-29,sylhet,33.7,19.4,26.1,39.6,19.4,27.5,21.0,74.3,1.2,100,25.0,rain,0.0,0.0,63.7,50.8,8.8,1006.9,36.4,18.1,307.3,26.5,10,75.0,2022-04-29T05:18:45,2022-04-29T18:21:25,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-04-30,sylhet,33.7,15.7,24.8,36.7,15.7,25.6,19.3,73.4,11.0,100,8.33,rain,0.0,0.0,24.5,12.6,56.3,1006.3,37.0,16.1,316.0,27.3,10,30.0,2022-04-30T05:17:59,2022-04-30T18:21:54,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-01,sylhet,32.1,15.4,24.8,34.9,15.4,25.6,19.9,75.9,22.0,100,12.5,rain,0.0,0.0,18.4,12.2,71.4,1005.5,33.0,18.8,323.0,27.8,10,30.0,2022-05-01T05:17:15,2022-05-01T18:22:24,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-02,sylhet,30.6,16.4,23.9,34.2,16.4,24.7,20.2,80.4,20.0,100,8.33,rain,0.0,0.0,15.8,14.0,85.0,1006.1,66.0,18.8,263.5,22.7,9,30.0,2022-05-02T05:16:31,2022-05-02T18:22:53,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-03,sylhet,32.2,17.1,24.1,36.7,17.1,24.8,20.3,80.6,0.2,100,4.17,rain,0.0,0.0,32.4,23.4,112.8,1007.4,76.1,18.2,290.8,25.0,10,30.0,2022-05-03T05:15:48,2022-05-03T18:23:23,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-04,sylhet,32.1,15.1,23.9,33.9,15.1,24.4,19.1,76.6,8.0,100,4.17,rain,0.0,0.0,18.4,10.8,137.3,1008.6,32.6,19.0,320.0,27.6,10,30.0,2022-05-04T05:15:07,2022-05-04T18:23:53,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-05,sylhet,31.3,15.9,24.3,34.3,15.9,24.8,20.4,80.0,12.0,100,8.33,rain,0.0,0.0,16.9,17.3,131.4,1007.6,26.4,18.7,311.4,27.0,10,30.0,2022-05-05T05:14:26,2022-05-05T18:24:23,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-06,sylhet,32.0,18.1,25.6,35.2,18.1,26.6,20.8,76.6,0.1,100,4.17,rain,0.0,0.0,12.2,10.8,78.3,1006.6,30.1,17.3,315.3,27.3,10,30.0,2022-05-06T05:13:46,2022-05-06T18:24:53,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-07,sylhet,34.1,17.4,26.2,37.5,17.4,27.5,20.5,72.7,0.5,100,4.17,rain,0.0,0.0,14.8,10.8,35.5,1006.1,15.1,18.8,324.2,28.0,10,30.0,2022-05-07T05:13:07,2022-05-07T18:25:24,0.21,Rain,Clear conditions throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-08,sylhet,35.2,18.1,27.6,38.3,18.1,28.9,20.3,65.7,0.6,100,4.17,rain,0.0,0.0,13.3,10.4,55.2,1005.3,16.1,18.8,327.5,28.4,10,10.0,2022-05-08T05:12:29,2022-05-08T18:25:54,0.24,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-09,sylhet,29.5,18.4,25.2,32.9,18.4,26.1,21.2,79.0,7.0,100,4.17,rain,0.0,0.0,16.6,14.0,121.7,1007.2,65.0,18.6,163.9,14.3,6,10.0,2022-05-09T05:11:53,2022-05-09T18:26:24,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-10,sylhet,24.6,20.4,23.0,24.6,20.4,23.0,21.8,93.5,0.2,100,4.17,rain,0.0,0.0,18.0,9.4,72.6,1007.9,97.3,9.9,22.3,1.9,2,10.0,2022-05-10T05:11:17,2022-05-10T18:26:55,0.31,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-11,sylhet,29.8,18.4,24.2,34.9,18.4,25.2,22.6,90.9,16.8,100,16.67,rain,0.0,0.0,15.5,11.9,214.5,1006.1,84.2,11.1,221.1,19.2,10,30.0,2022-05-11T05:10:42,2022-05-11T18:27:25,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-12,sylhet,29.7,19.1,24.6,34.7,19.1,25.7,22.6,89.0,53.0,100,8.33,rain,0.0,0.0,26.6,13.3,277.4,1005.4,72.9,7.3,254.1,22.0,10,10.0,2022-05-12T05:10:09,2022-05-12T18:27:56,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-13,sylhet,28.0,18.4,23.7,32.3,18.4,24.2,22.5,93.0,153.0,100,16.67,rain,0.0,0.0,25.9,10.8,38.8,1003.2,82.6,7.3,107.7,9.2,8,10.0,2022-05-13T05:09:36,2022-05-13T18:28:27,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-14,sylhet,27.1,18.4,23.6,30.7,18.4,23.9,22.5,93.4,4.0,100,8.33,rain,0.0,0.0,23.0,16.9,93.6,1003.9,75.6,7.9,84.5,7.3,5,10.0,2022-05-14T05:09:05,2022-05-14T18:28:57,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-15,sylhet,26.3,19.4,23.6,26.3,19.4,23.6,22.2,91.7,37.0,100,8.33,rain,0.0,0.0,18.0,11.5,91.6,1006.2,85.8,13.0,111.5,9.7,5,10.0,2022-05-15T05:08:35,2022-05-15T18:29:28,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-16,sylhet,25.2,21.1,23.4,25.2,21.1,23.4,22.6,95.0,31.0,100,12.5,rain,0.0,0.0,18.4,10.4,70.3,1005.6,98.4,6.6,45.8,4.0,3,10.0,2022-05-16T05:08:05,2022-05-16T18:29:59,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-17,sylhet,27.2,19.2,23.4,30.7,19.2,23.7,22.3,93.7,67.0,100,16.67,rain,0.0,0.0,19.1,12.2,47.7,1005.1,76.6,11.4,100.1,8.5,4,30.0,2022-05-17T05:07:38,2022-05-17T18:30:29,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-18,sylhet,29.7,17.4,24.1,35.8,17.4,25.1,22.4,90.6,0.1,100,4.17,rain,0.0,0.0,16.6,11.2,6.2,1005.7,70.3,12.1,171.4,14.6,9,60.0,2022-05-18T05:07:11,2022-05-18T18:31:00,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-19,sylhet,31.3,18.4,25.0,38.0,18.4,26.8,22.4,86.2,14.9,100,8.33,rain,0.0,0.0,40.0,17.6,78.5,1006.0,59.9,14.2,308.2,26.5,9,60.0,2022-05-19T05:06:45,2022-05-19T18:31:30,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-20,sylhet,31.0,18.4,24.5,35.5,18.4,25.5,21.3,83.2,23.0,100,8.33,rain,0.0,0.0,28.1,19.4,83.4,1004.7,50.0,17.4,310.8,26.9,10,30.0,2022-05-20T05:06:21,2022-05-20T18:32:01,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-21,sylhet,30.9,17.1,24.8,37.2,17.1,26.2,21.8,84.0,5.2,100,8.33,rain,0.0,0.0,15.1,13.0,85.0,1001.4,48.6,16.6,294.4,25.3,10,60.0,2022-05-21T05:05:58,2022-05-21T18:32:31,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-22,sylhet,31.7,17.4,25.2,37.4,17.4,26.6,22.2,84.3,20.8,100,8.33,rain,0.0,0.0,14.0,11.5,94.1,999.8,46.6,15.4,324.3,27.9,10,30.0,2022-05-22T05:05:35,2022-05-22T18:33:01,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-23,sylhet,29.6,18.4,24.2,32.8,18.4,24.4,21.3,84.5,8.9,100,20.83,rain,0.0,0.0,19.1,11.2,48.2,1001.1,65.5,16.9,101.4,8.7,6,10.0,2022-05-23T05:05:15,2022-05-23T18:33:31,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-24,sylhet,33.3,18.4,26.0,38.1,18.4,27.5,21.2,75.9,6.0,100,4.17,rain,0.0,0.0,19.8,11.9,98.1,1003.3,53.6,18.9,309.0,26.7,10,30.0,2022-05-24T05:04:55,2022-05-24T18:34:01,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-25,sylhet,28.5,17.4,24.3,32.1,17.4,24.6,22.3,88.8,31.0,100,8.33,rain,0.0,0.0,19.1,9.7,98.1,1005.3,79.3,17.0,117.6,10.3,7,10.0,2022-05-25T05:04:37,2022-05-25T18:34:30,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-26,sylhet,31.3,22.5,25.9,35.4,22.5,27.1,22.1,80.6,6.4,100,33.33,rain,0.0,0.0,12.6,10.1,84.0,1004.1,33.9,18.2,277.7,23.8,10,10.0,2022-05-26T05:04:19,2022-05-26T18:35:00,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-27,sylhet,31.9,17.1,25.4,36.4,17.1,26.7,21.6,80.6,4.9,100,50.0,rain,0.0,0.0,11.9,9.7,76.2,1002.4,31.6,16.2,293.2,25.2,10,30.0,2022-05-27T05:04:03,2022-05-27T18:35:29,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-28,sylhet,33.5,17.9,25.7,37.8,17.9,27.0,21.4,79.2,55.0,100,8.33,rain,0.0,0.0,14.8,11.2,70.4,1001.5,32.5,18.7,327.5,28.5,10,30.0,2022-05-28T05:03:49,2022-05-28T18:35:57,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-29,sylhet,33.6,19.1,26.4,38.1,19.1,28.0,21.7,77.1,3.0,100,4.17,rain,0.0,0.0,12.6,8.6,85.2,1002.0,24.9,17.2,317.6,27.4,10,30.0,2022-05-29T05:03:35,2022-05-29T18:36:26,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-30,sylhet,32.7,19.4,26.7,38.1,19.4,28.5,22.5,79.1,0.1,100,4.17,rain,0.0,0.0,9.4,7.9,69.1,1002.3,40.0,16.3,275.5,23.8,9,30.0,2022-05-30T05:03:23,2022-05-30T18:36:54,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-05-31,sylhet,33.2,19.1,26.6,39.1,19.1,28.7,23.1,81.9,2.0,100,4.17,rain,0.0,0.0,9.7,7.2,165.4,1001.7,55.7,15.2,268.3,23.1,10,30.0,2022-05-31T05:03:12,2022-05-31T18:37:22,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-06-01,sylhet,32.9,18.4,26.5,38.3,18.4,28.3,23.1,83.0,54.0,100,12.5,rain,0.0,0.0,8.6,7.2,125.6,1002.3,74.1,15.9,248.5,21.5,9,30.0,2022-06-01T05:03:02,2022-06-01T18:37:49,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999"
2022-06-02,sylhet,30.0,18.4,25.2,35.7,18.4,26.1,23.0,88.0,7.0,100,8.33,rain,0.0,0.0,11.2,9.4,50.1,1003.1,81.0,12.6,154.5,13.4,10,30.0,2022-06-02T05:02:53,2022-06-02T18:38:16,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-06-03,sylhet,27.4,18.2,24.2,31.1,18.2,24.6,22.8,92.2,52.0,100,16.67,rain,0.0,0.0,13.0,8.6,60.4,1003.1,86.5,8.2,42.1,3.7,3,10.0,2022-06-03T05:02:46,2022-06-03T18:38:42,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-06-04,sylhet,29.1,17.4,24.2,33.8,17.4,24.8,22.5,90.6,13.2,100,12.5,rain,0.0,0.0,13.0,7.9,77.5,1004.1,85.0,9.6,93.3,8.2,6,10.0,2022-06-04T05:02:39,2022-06-04T18:39:08,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-06-05,sylhet,28.6,19.2,24.2,34.0,19.2,24.8,23.0,92.9,13.8,100,12.5,rain,0.0,0.0,12.6,9.0,67.1,1004.3,86.4,10.8,140.1,12.3,7,30.0,2022-06-05T05:02:34,2022-06-05T18:39:34,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
2022-06-06,sylhet,31.6,18.9,25.5,37.9,18.9,26.9,23.1,87.2,17.0,100,12.5,rain,0.0,0.0,12.2,10.1,88.5,1003.8,70.3,10.9,242.9,21.0,10,30.0,2022-06-06T05:02:30,2022-06-06T18:39:59,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999"
